"aisle_id","product_id","product_name","department_id","aisle"
21,47518,"Finely Shredded Natural Parmesan Cheese",16,"packaged cheese"
21,36619,"Pure Goat Milk Herb Chabis Cheese",16,"packaged cheese"
21,42207,"Naturally Smoked Gouda",16,"packaged cheese"
21,35404,"Naturally Smoked Mozzarella Balls",16,"packaged cheese"
21,37063,"Natural Havarti Cheese",16,"packaged cheese"
21,35078,"Seriously Sharp Cheddar Cheese",16,"packaged cheese"
21,26776,"Chef Blends Taco Shredded Cheese",16,"packaged cheese"
21,32727,"Reduced Fat 4 Cheese Mexican Shredded Cheese",16,"packaged cheese"
21,14865,"Extra Sharp Cheddar Spreadable Cheese",16,"packaged cheese"
21,22035,"Organic Whole String Cheese",16,"packaged cheese"
21,40418,"Original Vegan Parmesan",16,"packaged cheese"
21,121,"Sharp Cheddar",16,"packaged cheese"
21,4098,"Havarti Dill Cheese",16,"packaged cheese"
21,30587,"Chipotle Cheddar Cheese",16,"packaged cheese"
21,27429,"4 Cheese Mexican Fine Cut Shredded Cheese",16,"packaged cheese"
21,20502,"Singles 2% Milk American Cheese Slices",16,"packaged cheese"
21,38566,"Italian Six Cheese Blend",16,"packaged cheese"
21,545,"Creamy Danish Blue Cheese Wedge",16,"packaged cheese"
21,45375,"Swiss Thick Slices Cheese",16,"packaged cheese"
21,32378,"Mexican Cheddar Jack",16,"packaged cheese"
21,47201,"Soy Station Cheddar, Jack & Mozarella Style Cheese-Alternative Shreds",16,"packaged cheese"
21,24238,"Natural Colby Jack Cheese",16,"packaged cheese"
21,20634,"5.3 oz Sarvecchio Parmesan Wedge",16,"packaged cheese"
21,38291,"Traditional Crumbled Feta Cheese",16,"packaged cheese"
21,20724,"Private Stock Cheese Classic Vermont Cheddar",16,"packaged cheese"
21,43196,"Sliced Medium Cheddar Cheese Slices",16,"packaged cheese"
21,32951,"Ricotta Cheese",16,"packaged cheese"
21,15737,"Cheese, Pure Goat Milk, Plain Chef's Chevre",16,"packaged cheese"
21,40527,"All Natural Muenster Cheese",16,"packaged cheese"
21,39068,"Triple Cheddar with a Touch of Philadelphia Shredded Cheese",16,"packaged cheese"
21,46075,"Mild Cheddar Semisoft Cheese",16,"packaged cheese"
21,48874,"Provolone Cheese",16,"packaged cheese"
21,33326,"Cheese Finely Shredded Mexican Four Cheese Blend Reduced Fat 2%",16,"packaged cheese"
21,41183,"Sharp Yellow Cheddar",16,"packaged cheese"
21,44622,"Medium Cheddar Deli Sliced Cheese",16,"packaged cheese"
21,42763,"Finely Shredded Sharp Cheddar Cheese",16,"packaged cheese"
21,11048,"Garlic Herb Almond Cheese",16,"packaged cheese"
21,9351,"Jalapeno Almond Jack Cheese Alternative",16,"packaged cheese"
21,18594,"Emmentaler Swiss Slices",16,"packaged cheese"
21,32441,"Fresh Goat Cheese Log",16,"packaged cheese"
21,9038,"American Cheese slices",16,"packaged cheese"
21,10460,"Original Crumbled Goat Cheese",16,"packaged cheese"
21,17012,"Mexican Style Quesadilla Melting Cheese with Jalapeno",16,"packaged cheese"
21,8265,"Blue Crumbled Cheese",16,"packaged cheese"
21,169,"Extra Sharp Cheddar Cheese",16,"packaged cheese"
21,43256,"Spreadable Plain Chevre Goat Cheese",16,"packaged cheese"
21,10895,"Mexican Finely Shredded Cheese",16,"packaged cheese"
21,35441,"Fine Cut Shredded Mild Cheddar Cheese",16,"packaged cheese"
21,11993,"Sharp Cheddar Cheese Slices",16,"packaged cheese"
21,1553,"Seriously Sharp Cheddar Cheese Block",16,"packaged cheese"
21,29647,"Colby Jack Snack Cheese",16,"packaged cheese"
21,43698,"Mozzarella Fresca",16,"packaged cheese"
21,43097,"Seriously Sharp Premium Naturally Aged Cheddar Cheese",16,"packaged cheese"
21,4266,"Vintage English Cheddar Cheese",16,"packaged cheese"
21,33666,"Reduced Sodium Muenster Deli-Thin Slices Cheese",16,"packaged cheese"
21,6940,"Monterey Jack Style Cheese",16,"packaged cheese"
21,32045,"Dofino Gouda Cheese",16,"packaged cheese"
21,26820,"Habanero Jack Cheese",16,"packaged cheese"
21,8238,"Shredded Mexican Four Cheese Blend",16,"packaged cheese"
21,44323,"Big Slice Natural Swiss Cheese Slices",16,"packaged cheese"
21,15526,"Creamy Queso Fresco Chipotle",16,"packaged cheese"
21,31323,"Light Wisconsin String Cheese",16,"packaged cheese"
21,40436,"Fresh Mozzarella Ovolini Packed In Water",16,"packaged cheese"
21,25095,"Armenian String Cheese",16,"packaged cheese"
21,22824,"Monterey Jack",16,"packaged cheese"
21,40928,"Apple Smoked Gruyere Cheese",16,"packaged cheese"
21,10920,"Light Tangi yet Delicate",16,"packaged cheese"
21,48580,"Reduced Fat Feta Cheese Crumbles",16,"packaged cheese"
21,30361,"Frozen Mozzarella String Cheese",16,"packaged cheese"
21,21976,"Melting Cheese, Queso",16,"packaged cheese"
21,26395,"Vermont White Cheddar",16,"packaged cheese"
21,48261,"Shredded Italian Pizza Cheese",16,"packaged cheese"
21,6719,"Mini Babybel White Cheddar Cheese",16,"packaged cheese"
21,45594,"Goats Milk Feta",16,"packaged cheese"
21,29275,"Cheese, Whole Milk Cheese, Cremoso",16,"packaged cheese"
21,41583,"Mild Cheddar Shredded Natural Cheddar Cheese Traditional Cut",16,"packaged cheese"
21,23367,"Fat Free Mozzarella",16,"packaged cheese"
21,29392,"Natural String Cheese",16,"packaged cheese"
21,42888,"Cheese Sticks, Variety Pack, Colby Jack & Cheddar",16,"packaged cheese"
21,30621,"Garlic Herb Nut Cheese",16,"packaged cheese"
21,13982,"Palmetto Cheese Original",16,"packaged cheese"
21,40825,"Havarti Cheese Slices",16,"packaged cheese"
21,30584,"Sharp Cheddar Shredded Cheese",16,"packaged cheese"
21,10132,"Organic American Cheese Singles",16,"packaged cheese"
21,42609,"Organic Sliced Mozzarella",16,"packaged cheese"
21,4667,"Mozzarella Fine Cut Shredded Cheese",16,"packaged cheese"
21,28190,"2% Reduced Fat Sharp Cheddar Cheese",16,"packaged cheese"
21,11548,"Natural Swiss Cheese",16,"packaged cheese"
21,15801,"Cheese, Crumbles, Amish Blue",16,"packaged cheese"
21,17134,"Pepper Jack String Cheese",16,"packaged cheese"
21,33330,"Parmesan Grated Cheese",16,"packaged cheese"
21,9963,"Ultra Thin Pepper Jack Cheese Slices",16,"packaged cheese"
21,13210,"Italian Style Shredded Parmesan Cheese",16,"packaged cheese"
21,8112,"Almond Mozzarella Style Cheese Alternative",16,"packaged cheese"
21,40186,"Jalepeno Havarti Style Block",16,"packaged cheese"
21,44319,"Colby And Monterey Jack Cheeses Finely Shredded",16,"packaged cheese"
21,44479,"Organic Stringles Mozzarella String Cheese",16,"packaged cheese"
21,49586,"Chèvre Oh-La-La Spreadable Goat Cheese",16,"packaged cheese"
21,45574,"Natural Finely Shredded Mexican Style Cheddar Jack Cheese",16,"packaged cheese"
21,48851,"Reduced Fat Mozzarella & Cheddar Polly-O Cheese Twists",16,"packaged cheese"
21,20585,"American Cheese Singles 12 Count",16,"packaged cheese"
21,46911,"Wild Lavender Honey",16,"packaged cheese"
21,34155,"American Cheese",16,"packaged cheese"
21,24274,"Fat Free American Cheese Singles",16,"packaged cheese"
21,3788,"Strawberry 100 Calorie Cottage Doubles",16,"packaged cheese"
21,44858,"Wine & Cheese Party Platter",16,"packaged cheese"
21,24816,"Natural Deli Style Sliced Extra Sharp Cheddar Cheese",16,"packaged cheese"
21,4274,"Vegan Cheddar Style Cheese Slices",16,"packaged cheese"
21,2328,"Traditional Style Feta",16,"packaged cheese"
21,14364,"Paneer",16,"packaged cheese"
21,25174,"Alpine Aged Cheddar Cheese Bar",16,"packaged cheese"
21,45465,"Shredded Swiss Cheese",16,"packaged cheese"
21,42423,"Cheese Shredded Mozzarella Low Moisture Part Skim",16,"packaged cheese"
21,16396,"Grass milk Raw Cheddar Cheese",16,"packaged cheese"
21,26032,"Dairy Free Mozarella Style Shreds",16,"packaged cheese"
21,16395,"Cheddar Jack Cheese",16,"packaged cheese"
21,36437,"Freshly Shredded Cheese, Parmesan & Romano",16,"packaged cheese"
21,21420,"2% Reduced Fat Shredded Mozzarella Cheese",16,"packaged cheese"
21,32438,"Swiss Cheese Slices",16,"packaged cheese"
21,15314,"Cheddar Cheese Sticks",16,"packaged cheese"
21,35605,"Wee Brie",16,"packaged cheese"
21,31343,"Shredded Mild Cheddar Cheese",16,"packaged cheese"
21,35237,"White Oak Cheddar Aged Cheddar Cheese",16,"packaged cheese"
21,46732,"Jalapeno Shredded Cheese",16,"packaged cheese"
21,32804,"Cheese, Shredded, Parmesan",16,"packaged cheese"
21,18067,"New York Extra Sharp Cheddar",16,"packaged cheese"
21,36126,"Sharp Cheddar Deli Sliced Cheese",16,"packaged cheese"
21,27994,"Parmesan Cheese Wedge",16,"packaged cheese"
21,899,"Colby Jack Cheese Slices",16,"packaged cheese"
21,41720,"Fresh Mozzarella",16,"packaged cheese"
21,25113,"Hot Pepper Jack Cheese",16,"packaged cheese"
21,34795,"Cheese, Cheddar, Vermont Sharp",16,"packaged cheese"
21,46575,"Organic Finely Shredded Cheddar Cheese",16,"packaged cheese"
21,38359,"Sharp Farmhouse",16,"packaged cheese"
21,38156,"Organic Harvarti Sliced Cheese",16,"packaged cheese"
21,28321,"Sharp Cheddar-Jack Cheese Slices",16,"packaged cheese"
21,16617,"Organic Muenster Cheese Slices",16,"packaged cheese"
21,43181,"New York Extra Sharp Cheddar Cheese",16,"packaged cheese"
21,36749,"Grated Supremo Cotija Cheese Shaker",16,"packaged cheese"
21,42578,"Whole Milk Mozzarella Cheese",16,"packaged cheese"
21,25857,"Shreds Original Shredded Cheese",16,"packaged cheese"
21,12697,"Sliced Pepper Jack Cheese",16,"packaged cheese"
21,48297,"Cotija Cheese",16,"packaged cheese"
21,34166,"Organic Shredded Parmesan",16,"packaged cheese"
21,32017,"Fat Free Feta Chunks",16,"packaged cheese"
21,307,"Precious Mozzarella Cheese",16,"packaged cheese"
21,14036,"Mini Semisoft Gouda Cheeses",16,"packaged cheese"
21,13671,"Sliced Van Gogh Original Gouda Cheese",16,"packaged cheese"
21,35057,"Mozzarella Cheese  Part Skim",16,"packaged cheese"
21,27526,"Classic Parmesan Cheese",16,"packaged cheese"
21,31535,"Fat Free Shredded Cheddar Cheese",16,"packaged cheese"
21,16921,"Chevrai Original Goat Cheese",16,"packaged cheese"
21,3797,"Swiss Cheese Singles",16,"packaged cheese"
21,39514,"Hero Twists Mozzarella String Cheese",16,"packaged cheese"
21,25508,"2% Milk Colby Jack Fancy Shredded Cheese",16,"packaged cheese"
21,18262,"Kinderhook Creek Mini a Pure Sheep's Milk Cheese",16,"packaged cheese"
21,11090,"Organic Fat Free Cottage Cheese",16,"packaged cheese"
21,13722,"Muenster Chunk Cheese",16,"packaged cheese"
21,22105,"Ultra Thin Sliced Provolone Cheese",16,"packaged cheese"
21,22113,"Organi Cheddar Cheese Mild sliced",16,"packaged cheese"
21,47019,"Goat Milk Mozzarella Cheese",16,"packaged cheese"
21,15633,"Shredded Reduced Fat Mozzarella Cheese",16,"packaged cheese"
21,10900,"Crumbled Gorgonzola Cheese",16,"packaged cheese"
21,32079,"Shredded Parmigiano Reggiano",16,"packaged cheese"
21,45487,"Colby Cheese Block",16,"packaged cheese"
21,4614,"Burrata alla Panna",16,"packaged cheese"
21,19516,"Velveeta Original Cheese",16,"packaged cheese"
21,10049,"Deli Sliced Sharp Cheddar Cheese",16,"packaged cheese"
21,30460,"Sliced Natural Muenster Cheese",16,"packaged cheese"
21,37265,"Balanced Breaks White Cheddar with Cashews & Cranberries Cheese Snacks",16,"packaged cheese"
21,10332,"Salame Panino",16,"packaged cheese"
21,34713,"Shredded Pepper Jack Cheese",16,"packaged cheese"
21,25356,"Mozzarella Part Skim Cheese",16,"packaged cheese"
21,27300,"Aged Havarti",16,"packaged cheese"
21,38722,"3 Cheese Italian Freshly Shredded Cheese",16,"packaged cheese"
21,16127,"Neufchatel Cheese 1/3 Less Fat",16,"packaged cheese"
21,39617,"Shredded Cheese, Cheddar",16,"packaged cheese"
21,13337,"Cheese, Gouda, Apple Smoked",16,"packaged cheese"
21,12969,"Fresh Blueberry Vanilla Goat Cheese",16,"packaged cheese"
21,4584,"Deli Deluxe American Cheese Product",16,"packaged cheese"
21,31355,"Sliced Provolone Cheese",16,"packaged cheese"
21,42261,"Fat Free Jalapeno Jack Cheese",16,"packaged cheese"
21,34602,"Mozzarella Fresca, Marinated",16,"packaged cheese"
21,4592,"Monterey Jack Cheese With Jalapeños Slices",16,"packaged cheese"
21,35332,"Finley Shreeded Mild Colby Monterey Jack",16,"packaged cheese"
21,2408,"Feta Crumbled Traditional Cheese",16,"packaged cheese"
21,5082,"Russian Style Gluten Free No Salt Added Farmers Cheese",16,"packaged cheese"
21,36799,"American Cheese Snack",16,"packaged cheese"
21,44086,"Natural Fat Free Cheddar Shredded Cheese",16,"packaged cheese"
21,16745,"Shredded Mexican-Style Four Cheese",16,"packaged cheese"
21,35099,"Feta Chunk Reduced Fat Cheese",16,"packaged cheese"
21,20887,"Feta Crumbles Cheese",16,"packaged cheese"
21,19389,"Shredded Low-Moisture Part-Skim Mozzarella Cheese",16,"packaged cheese"
21,516,"American Cheese Slices",16,"packaged cheese"
21,11813,"Mexican Cheddar Jack Shredded Cheese",16,"packaged cheese"
21,20528,"Organic Medium Cheddar Cheese",16,"packaged cheese"
21,4367,"Garlic & Fine Herbs Gournay Cheese",16,"packaged cheese"
21,26028,"Almond Cheddar Style Cheese Alternative Block",16,"packaged cheese"
21,25182,"Peppercorn Cashew Brie",16,"packaged cheese"
21,33044,"Natural Shredded Monterey Jack Cheese",16,"packaged cheese"
21,19922,"Organic Garlic & Herbs Fresh Goat Cheese",16,"packaged cheese"
21,34996,"Mexican 4 Cheese Blend",16,"packaged cheese"
21,10692,"Feta Crumbled Reduced Fat Cheese",16,"packaged cheese"
21,26573,"Grated Parmesan And Romano Blend",16,"packaged cheese"
21,31549,"Goat Milk Cheddar Cheese",16,"packaged cheese"
21,24101,"Shredded Extra Sharp Cheddar Cheese",16,"packaged cheese"
21,31714,"Feta Cheese In Brine",16,"packaged cheese"
21,46650,"Special Reserve Extra Sharp Cheddar Cheese",16,"packaged cheese"
21,13980,"Jalapeño String Cheese, Low Moisture Part Skim Mozzarella Cheese with Jalapeño Peppers",16,"packaged cheese"
21,27945,"Mozzarella String Cheese Sticks, Light Low-Moisture Part Skim",16,"packaged cheese"
21,34917,"Sliced Natural Cheddar Cheese",16,"packaged cheese"
21,37664,"Organic Sliced Provalone Cheese",16,"packaged cheese"
21,42081,"Low Moisture Part Skim Mozzarella Cheese",16,"packaged cheese"
21,10901,"P Saint Rocco 70% Creme Brie Cheese",16,"packaged cheese"
21,49048,"Fat Free Swiss Pasteurized Process Cheese Product",16,"packaged cheese"
21,24427,"Snacks String Cheese Natural Mozzarella Cheese",16,"packaged cheese"
21,25603,"Shredded Mexican Cheddar Jack Cheese",16,"packaged cheese"
21,23216,"Fancy Shredded Cheese Italian Blend",16,"packaged cheese"
21,36456,"Organic Monterey Jack Cheese",16,"packaged cheese"
21,13495,"New York Sharp Cheddar Cheese",16,"packaged cheese"
21,41004,"Traditional Brie Cheese",16,"packaged cheese"
21,37842,"Sea Salt Small Curd Cottage Cheese",16,"packaged cheese"
21,22657,"Thin Sliced Mozzarella Cheese",16,"packaged cheese"
21,1032,"Fat Free Crumbled Feta",16,"packaged cheese"
21,33672,"Shredded Monterey Jack Cheese",16,"packaged cheese"
21,18123,"Smoked Medium Cheddar",16,"packaged cheese"
21,46194,"Burrata",16,"packaged cheese"
21,46920,"Romano Freshly Shredded Cheese",16,"packaged cheese"
21,46313,"Baby Swiss Slices Cheese",16,"packaged cheese"
21,48620,"Organic Sharp Cheddar Cheese",16,"packaged cheese"
21,25537,"French Snacking Brie",16,"packaged cheese"
21,23715,"Thin Sliced Provolone Cheese",16,"packaged cheese"
21,1972,"Havarti Cheese Dill",16,"packaged cheese"
21,16964,"Part-Skim Mozzarella Cheese",16,"packaged cheese"
21,4735,"Ricotta",16,"packaged cheese"
21,16185,"Sharp Cheddar Cheese",16,"packaged cheese"
21,16192,"Premium Natural Pepper Jack Cheese",16,"packaged cheese"
21,49319,"Mozzarella String Cheese Made with 2% Reduced Fat Milk",16,"packaged cheese"
21,26848,"Swiss Cheese Block",16,"packaged cheese"
21,16636,"2% Milk Swiss Singles",16,"packaged cheese"
21,43860,"Natural Colby Jack Cheese Block",16,"packaged cheese"
21,31947,"Shredded Natural Parmesan-Romano and Asiago Cheese Shaker",16,"packaged cheese"
21,8101,"Pepper Jack Cheese Sticks 12 Count",16,"packaged cheese"
21,20414,"Big Slice American Cheese Slices",16,"packaged cheese"
21,41549,"Burrata Mozzarela Cheese",16,"packaged cheese"
21,13567,"Fancy Shredded Cheese",16,"packaged cheese"
21,18758,"Mild Cheddar Cheese Cubes",16,"packaged cheese"
21,49007,"Provolone Cheese Slices",16,"packaged cheese"
21,24100,"Cheese Spread with Jalapenos",16,"packaged cheese"
21,21432,"Colby Jack Cheese Block",16,"packaged cheese"
21,15269,"Natural Medium Cheddar Cheese",16,"packaged cheese"
21,48640,"Sharp Light Cheddar Cheese Slices",16,"packaged cheese"
21,41959,"Thin Sliced Colby Jack Cheese",16,"packaged cheese"
21,23124,"Buffalo Mozzarella Cheese Bocconcini",16,"packaged cheese"
21,48074,"Aged Vermont White Cheddar Cheese",16,"packaged cheese"
21,17949,"Mild Cheddar Cheese Sticks",16,"packaged cheese"
21,9735,"Feta Cheese Crumbled",16,"packaged cheese"
21,44676,"Snack Sticks Medium Cheddar",16,"packaged cheese"
21,4827,"Off the Block Shredded Mozzarella Cheese",16,"packaged cheese"
21,41927,"Aged Wisconsin Cheddar Cheese",16,"packaged cheese"
21,1467,"Mozzarella Ciliegine Fresh",16,"packaged cheese"
21,45043,"Deluxe American Cheese Slices",16,"packaged cheese"
21,46996,"Creamy Swiss French Onion Wedges Cheese",16,"packaged cheese"
21,29577,"Prepared Cheese Product Slices",16,"packaged cheese"
21,10877,"Original Cheese Sauce",16,"packaged cheese"
21,34077,"Reduced Fat  Sharp Cheddar Cheese Product",16,"packaged cheese"
21,41491,"Hot Habanero Jack Natural Cheese, Deli Sliced",16,"packaged cheese"
21,5774,"Crema Supremo",16,"packaged cheese"
21,21692,"Pearls Fresh Mozzarella Cheese",16,"packaged cheese"
21,43928,"Creamy Swiss Original Wedges Cheese",16,"packaged cheese"
21,15979,"Extra Sharp Cheddar Cheese Block",16,"packaged cheese"
21,28009,"Cheese, Organic, Pepper Jack",16,"packaged cheese"
21,41372,"Grated Parmesan Romano Cheese",16,"packaged cheese"
21,20197,"Natural Muenster Cheese Slices",16,"packaged cheese"
21,11977,"Polly-O Mozzarella & Cheddar Cheeses Twists",16,"packaged cheese"
21,16232,"L'Original Swiss Fondue Cheese",16,"packaged cheese"
21,30082,"Mozarella String Cheese",16,"packaged cheese"
21,26520,"Cheese Shredded Sharp Cheddar Reduced Fat 2%",16,"packaged cheese"
21,19960,"Shredded Low Moisture Part Skim Mozzarella Cheese",16,"packaged cheese"
21,34898,"Low Moisture Part Skim Mozzarella String Cheese",16,"packaged cheese"
21,27574,"Sliced Colby Jack Cheese",16,"packaged cheese"
21,5337,"Monterey Jack Cheese",16,"packaged cheese"
21,1949,"Amish Blue Cheese Wedge",16,"packaged cheese"
21,16237,"Finely Shredded Mozzarella Cheese",16,"packaged cheese"
21,39689,"Rondele Light Gourmet Spreadable Cheese, Garlic & Herbs",16,"packaged cheese"
21,12881,"Natural Cheese Pizza",16,"packaged cheese"
21,47824,"Natural Big Slice Mild Cheddar Slices",16,"packaged cheese"
21,11869,"String Cheese",16,"packaged cheese"
21,21347,"Fresh Veganmozz",16,"packaged cheese"
21,2030,"Apple Smoked Mozzarella Cheese",16,"packaged cheese"
21,24914,"Cheese, Panela",16,"packaged cheese"
21,10741,"Low Fat Ricotta Cheese",16,"packaged cheese"
21,6271,"Original Havarti Cheese",16,"packaged cheese"
21,26811,"Gorgonzola",16,"packaged cheese"
21,2637,"Colby Pepper Jack Snack Bites",16,"packaged cheese"
21,40663,"Ricotta Original Cheese",16,"packaged cheese"
21,40911,"Reduced Fat Shredded Cheddar Cheese",16,"packaged cheese"
21,30996,"Black Truffle Goat Cheese Log",16,"packaged cheese"
21,13867,"Crumbled Gorgonzola",16,"packaged cheese"
21,21353,"Shredded Pizza Cheese",16,"packaged cheese"
21,44115,"Creamy Asiago 8 Spreadable Cheese Wedges",16,"packaged cheese"
21,26979,"Original  Velveeta",16,"packaged cheese"
21,20833,"Sliced Havarti Cheese",16,"packaged cheese"
21,17551,"Fat Free Sharp Cheddar Pasteurized Process Cheese Product",16,"packaged cheese"
21,27311,"Mozzarella Shredded Cheese",16,"packaged cheese"
21,2893,"Vegan Gourmet Shreds Fiesta Blend",16,"packaged cheese"
21,2896,"Garlic And Herb Goat Cheese",16,"packaged cheese"
21,27313,"Light Mozarella String Cheese",16,"packaged cheese"
21,12133,"Sharp Yellow Cheddar Cheese",16,"packaged cheese"
21,5809,"Cheese, Soft Ripened, Camembert",16,"packaged cheese"
21,44819,"Pepper Jack Cheese",16,"packaged cheese"
21,26353,"Goat Cheese Original Log",16,"packaged cheese"
21,44209,"Mozzarella Rice Cheeze",16,"packaged cheese"
21,4683,"Crumbled Feta Cheese",16,"packaged cheese"
21,46796,"Crumbled Goat Cheese Cranberry & Tarragon",16,"packaged cheese"
21,3275,"Mozzarella Log",16,"packaged cheese"
21,7650,"Swiss Almond Cheese Spread",16,"packaged cheese"
21,41665,"Organic Mexican Blend Finely Shredded Cheese",16,"packaged cheese"
21,47376,"Organic Fresh Mozzarella",16,"packaged cheese"
21,43602,"Mozzarella Wisconsin String Cheese",16,"packaged cheese"
21,33041,"Medium Cheddar Natural Cheese",16,"packaged cheese"
21,11894,"Slim Cut Mozzarella Cheese Slices",16,"packaged cheese"
21,41915,"Reduced Fat Mozzarella Shredded Cheese",16,"packaged cheese"
21,28912,"Cheese, Fancy Shredded, Mexican Mix",16,"packaged cheese"
21,19077,"Cream Cheese, Farmhouse Original",16,"packaged cheese"
21,2481,"Natural Deli Style Sliced Swiss Cheese",16,"packaged cheese"
21,9477,"Medium Cheddar Cheese",16,"packaged cheese"
21,47747,"Casero Queso Fresco Cheese",16,"packaged cheese"
21,30657,"Cheddar Cheese Alternative",16,"packaged cheese"
21,14019,"Bellavitano Raspberry Wedge",16,"packaged cheese"
21,40619,"Bocconcini, Fresh Mozzarella",16,"packaged cheese"
21,11137,"Swiss Cheese Deli Slices",16,"packaged cheese"
21,25556,"Cheese Alternative Shreds, Mozzarella",16,"packaged cheese"
21,37817,"Slim Cut Swiss Reduced Fat Made with 2% Milk Cheese Slices",16,"packaged cheese"
21,4535,"Colby & Monterey Jack Marbled Chunk Cheese",16,"packaged cheese"
21,3730,"Crumbled Feta Cheese, Fat Free",16,"packaged cheese"
21,46861,"Rosenberg Danish Blue Cheese Traditional",16,"packaged cheese"
21,13578,"Natural Sliced Gouda Cheese",16,"packaged cheese"
21,30871,"Baby Swiss Cheese Slices",16,"packaged cheese"
21,20785,"Extra Sharp Aged Cheddar Cheese slices",16,"packaged cheese"
21,14065,"Cottage Cheese 2% Milkfat Lowfat,Blueberry Topping",16,"packaged cheese"
21,33711,"Mild Pimento Cheese",16,"packaged cheese"
21,3990,"Natural Sharp Cheddar Sliced Cheese",16,"packaged cheese"
21,26922,"Freshly Grated Cheese, Parmesan",16,"packaged cheese"
21,43427,"Shredded Cheddar Cheese",16,"packaged cheese"
21,35857,"Organic Sliced Medium Cheddar Cheese",16,"packaged cheese"
21,2937,"Crema Casera",16,"packaged cheese"
21,40483,"Spreadable Cheese, Gourmet, Garlic & Herbs",16,"packaged cheese"
21,17031,"Deliciously Dairy Free Jack Style Wedge",16,"packaged cheese"
21,49352,"Natural Extra Sharp Cheddar Cheese",16,"packaged cheese"
21,16663,"Mozzarella Style Slices",16,"packaged cheese"
21,29666,"Shredded Colby Jack Cheese",16,"packaged cheese"
21,17269,"Enchilado Part Skim Milk Cheese",16,"packaged cheese"
21,17883,"Swiss Sliced Cheese",16,"packaged cheese"
21,40164,"Combo Pack Pepper Jack/Sharp Cheddar Cheese Slices",16,"packaged cheese"
21,23761,"Natural Sliced Vermont Sharp White Cheddar Cheese",16,"packaged cheese"
21,45758,"Cheese, Romano",16,"packaged cheese"
21,28213,"Fresh Mozzarella, Ciliegine, Cherry Sized",16,"packaged cheese"
21,29921,"Cheese Finely Shredded Mexican Four Cheese Blend",16,"packaged cheese"
21,26030,"Mozzarella Traditional Cut Shredded Cheese",16,"packaged cheese"
21,27977,"Fresh Goat Cheese Log Herb Chèvre",16,"packaged cheese"
21,39274,"Cheese Food Slices American",16,"packaged cheese"
21,8253,"Neufchatel Cheese",16,"packaged cheese"
21,45646,"Grated Parmesan Cheese",16,"packaged cheese"
21,25471,"Soft French-Style Herb-Garlic Nut Cheese",16,"packaged cheese"
21,33612,"Sliced Horseradish Havarti",16,"packaged cheese"
21,12078,"Shredded Mexican Blend Cheese",16,"packaged cheese"
21,35761,"Ultra Thin Slices Sharp Cheddar Cheese",16,"packaged cheese"
21,32153,"Hand Dipped Basket Whole Milk Ricotta",16,"packaged cheese"
21,5097,"Mexican Style Taco Shredded Cheese",16,"packaged cheese"
21,48312,"Classic Blue Brie Cheese",16,"packaged cheese"
21,29806,"Shredded Mexican Style 4 Cheese Blend",16,"packaged cheese"
21,22882,"Light Mozzarella String Cheese",16,"packaged cheese"
21,30531,"2% Lowfat Cottage Cheese",16,"packaged cheese"
21,7851,"Shallot & Chive Gournay Cheese",16,"packaged cheese"
21,22438,"Low-Moisture Part-Skim Shredded Mozzarella Cheese",16,"packaged cheese"
21,27540,"Gouda Cheese",16,"packaged cheese"
21,18972,"Kasseri Mountain Cheese",16,"packaged cheese"
21,20626,"Feta Chunk Fat Free Cheese",16,"packaged cheese"
21,43018,"Crumbled Reduced Fat Feta Cheese",16,"packaged cheese"
21,4385,"Mozzarella Cheese Sticks",16,"packaged cheese"
21,19163,"Organic Part Skim Mozzarella Cheese",16,"packaged cheese"
21,12027,"Herb And Spices Havarti",16,"packaged cheese"
21,33401,"Goat Cheese Crumbles",16,"packaged cheese"
21,421,"Garlic & Herb Fresh Goat Cheese",16,"packaged cheese"
21,26425,"Sliced Sharp Cheddar Cheese",16,"packaged cheese"
21,25093,"Colby Jack Cheese",16,"packaged cheese"
21,15004,"Bulgarian Feta",16,"packaged cheese"
21,30316,"Baby Brie",16,"packaged cheese"
21,32621,"Cheddar Sharp Cheese Sticks",16,"packaged cheese"
21,28495,"Cheddar Sliced Mild",16,"packaged cheese"
21,13550,"Dill Chabis Pure Goat Milk Cheese",16,"packaged cheese"
21,23755,"Cracker Barrel Vermont White Cheddar 2% Milk Reduced Fat Chunk Cheese",16,"packaged cheese"
21,32508,"Raw Goat Milk Sharp Cheddar Cheese",16,"packaged cheese"
21,42383,"Thin Sliced American Cheese",16,"packaged cheese"
21,38647,"Organic Raw Sharp Cheddar Cheese",16,"packaged cheese"
21,9517,"Havarti Cheese",16,"packaged cheese"
21,22061,"White American 2% Milk Cheese Slices",16,"packaged cheese"
21,18053,"English Cheddar Cheese Smoked",16,"packaged cheese"
21,35465,"Fancy Shredded Mild Cheddar Cheese",16,"packaged cheese"
21,6348,"Mini Original Babybel Cheese",16,"packaged cheese"
21,22431,"Muenster Slices",16,"packaged cheese"
21,6155,"Original String Cheese",16,"packaged cheese"
21,22831,"Ranchero Queso Fresco Cheese",16,"packaged cheese"
21,17128,"Cheese, Smoked Swiss",16,"packaged cheese"
21,45559,"Cheddar Cheese Finely Shredded",16,"packaged cheese"
21,22799,"Cheese, Mozzarella",16,"packaged cheese"
